sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split,dedup_group_id,dedup_role,dedup_keep,d3_split
flip__0008,flip,0008,19,20,training,training/flip/0008_000000020.jpg,d4643c4bd94f6679e9749fc08a1d538e3a73e3b55748f29501852412af6196ed,E06,train,,unique,1,training
flip__0008,flip,0008,20,21,training,training/flip/0008_000000021.jpg,323366df21bf2e5b8be5cc7cc7f4c324f8dadbb3291062f986c4506d83746b4a,E06,train,,unique,1,training
flip__0008,flip,0008,21,22,training,training/flip/0008_000000022.jpg,39d522df4fdc9b3e840c15793fd0eac017ac4466199a1fd0f8af59f0c871d9c6,E06,train,,unique,1,training
flip__0008,flip,0008,22,23,testing,testing/flip/0008_000000023.jpg,9f8c2786a0ec619a814493f52f2c9ed42128522ee2eb1bf832beb2448cb5da2a,E06,train,,unique,1,testing
flip__0008,flip,0008,23,24,training,training/flip/0008_000000024.jpg,fc423a2986a34c20954ef74b380fcc411a2aba8f8b2ec16cac0fd1deb06d102d,E06,train,,unique,1,training
flip__0008,flip,0008,24,25,training,training/flip/0008_000000025.jpg,a4ec0a57c8199f862f5f4e2c6ab3a6319b5437f492db7a31e5323b8cc0888e82,E06,train,,unique,1,training
flip__0008,flip,0008,25,26,testing,testing/flip/0008_000000026.jpg,4611b749d1c00888c91cb75f5b0d6cfc8a43301203732283e8fde7ccf08ad7e5,E06,train,,unique,1,testing
flip__0008,flip,0008,26,27,training,training/flip/0008_000000027.jpg,92b645eb5e1f1f05cbfa2b6287d4b1419a16fce12fce8f3d5b5cd1717354ac3f,E06,train,,unique,1,training
flip__0008,flip,0008,27,28,training,training/flip/0008_000000028.jpg,32233a7b143d2ec0883333610166591cc7c0fc917dd372d24938329a8f9477ed,E06,train,,unique,1,training
flip__0008,flip,0008,28,29,testing,testing/flip/0008_000000029.jpg,a28545d219b44533d07306d7b2d56fbbc204e5a80bd2cb460e5fb6a0687ed068,E06,train,,unique,1,testing
flip__0009,flip,0009,0,1,training,training/flip/0009_000000001.jpg,7f61a7a894b9eddfaf4d01c43b025d846f9acd3bfbfe6e5d761f2c253750a095,S05,train,,unique,1,training
flip__0009,flip,0009,1,2,training,training/flip/0009_000000002.jpg,d4d5d61295c8a62df1d11524c0e9c38cd91543c7836a85c0e4063cab8f0368c9,S05,train,,unique,1,training
flip__0009,flip,0009,2,3,training,training/flip/0009_000000003.jpg,5562b8424ca1462ece6895b008f51ac08182f35303e8fde732b56874796ef534,S05,train,158,representative,1,training
flip__0009,flip,0009,4,5,training,training/flip/0009_000000005.jpg,74165cba4be2ef6ddf949213d2c0b18501898a8a32e1cd91afaafe0f2e2ad1f8,S05,train,,unique,1,training
flip__0009,flip,0009,5,6,training,training/flip/0009_000000006.jpg,ad71f76cf2d3d232d1a637b051f0eabb57ad3a3df7720fadf4c9fb8636a6cf86,S05,train,,unique,1,training
flip__0009,flip,0009,6,7,testing,testing/flip/0009_000000007.jpg,7ff0770d23668fdeb790816714fafe3f0054d97f683bbb37aa19ca8747a66ce3,S05,train,,unique,1,testing
flip__0009,flip,0009,7,8,training,training/flip/0009_000000008.jpg,d22edc2a56482bd410e9cd024cfaa744f49f6d95fe42f81cb4c2bd72afd32d90,S05,train,,unique,1,training
flip__0009,flip,0009,8,9,training,training/flip/0009_000000009.jpg,47e0464d0a81e4e444b63dd7f13c5b7e60ac3493bb066c76418cef4814780255,S05,train,,unique,1,training
flip__0009,flip,0009,9,10,training,training/flip/0009_000000010.jpg,fcde8e7484720e8da097e4a054259210e47470d99b3a8f56c76384578429f292,S05,train,,unique,1,training
flip__0009,flip,0009,10,11,training,training/flip/0009_000000011.jpg,9708d6175e07198b34394db0b4fe3ccb7a56835fd60a37eadb852d967d9e1278,S05,train,119,representative,1,training
flip__0009,flip,0009,13,14,training,training/flip/0009_000000014.jpg,51b25e7671bf0e2e1df191e153b32534415f60b3fff54ae1ebfd20c9dbcf0d00,S05,train,,unique,1,training
flip__0009,flip,0009,14,15,training,training/flip/0009_000000015.jpg,a905c87d852dfa38de7770a9d191d00cb6a520cef98f76415b835737d343a12a,S05,train,,unique,1,training
flip__0009,flip,0009,15,16,testing,testing/flip/0009_000000016.jpg,fa0179e6b04c215f08d2a51ca0f53eff30eed5e41c4434ffaa2984995b5babab,S05,train,,unique,1,testing
flip__0009,flip,0009,16,17,training,training/flip/0009_000000017.jpg,1be184f8a8a47c6cf48ee80752afc3ddaa5be10d0c2bcc8199445ec66fce2223,S05,train,,unique,1,training
flip__0009,flip,0009,17,18,training,training/flip/0009_000000018.jpg,6b7113b326852419afd2115862ddd1e6eb06a458b14a3ea87f209779b79ad71d,S05,train,,unique,1,training
flip__0009,flip,0009,18,19,testing,testing/flip/0009_000000019.jpg,4851c3e6dff82fc1947e597054d70ae0a55a0b32ca1439db2df6ef9420a75047,S05,train,,unique,1,testing
flip__0009,flip,0009,19,20,testing,testing/flip/0009_000000020.jpg,ab1f0db2ebd90a812329c24f8bb1e0ac6bd4870512afb4810b86de8c0e8b9b43,S05,train,,unique,1,testing
flip__0009,flip,0009,20,21,training,training/flip/0009_000000021.jpg,b395b898869b017975c65a5a2916cef76f48bcf25e2c44fcbd1716ad0b7b502a,S05,train,,unique,1,training
flip__0009,flip,0009,21,22,training,training/flip/0009_000000022.jpg,8308cccda75d7e932192ed73f7a58c5fc527129150dfcee3bdd6030497dcfd35,S05,train,,unique,1,training
flip__0009,flip,0009,22,23,testing,testing/flip/0009_000000023.jpg,2db0f40c61e0d920658795b8a76390dd9382c437a12937835122312a97a723f7,S05,train,,unique,1,testing
flip__0009,flip,0009,23,24,training,training/flip/0009_000000024.jpg,bcd0477cbbfbcf470491f196d6534980eafa9710cbce7f092cefa1804d028342,S05,train,,unique,1,training
flip__0009,flip,0009,24,25,testing,testing/flip/0009_000000025.jpg,d32325a49f5060ad9f43ec381dd2aebbcdca2eef5c079514cc9dc0ffc22f230a,S05,train,,unique,1,testing
flip__0009,flip,0009,25,26,testing,testing/flip/0009_000000026.jpg,6cd8cc431a57015db077c98b2509f353fa0e05ea3dbc55d082e94a7f2faeb1db,S05,train,,unique,1,testing
flip__0009,flip,0009,26,27,training,training/flip/0009_000000027.jpg,6f683512887b5cd1eb1cc8998b158f5b362b90f2e7b42f1e0009bcc25590523d,S05,train,,unique,1,training
flip__0009,flip,0009,27,28,training,training/flip/0009_000000028.jpg,ce16201cafc608b1d28336b3bba3e49dac5b865523cb4ab69d5aa595971d5eaa,S05,train,,unique,1,training
flip__0010,flip,0010,0,4,testing,testing/flip/0010_000000004.jpg,cd92ac586b0b834497da9c0d8012d452eb13c9fab48e98258db1de72ff58f183,S06,train,,unique,1,testing
flip__0010,flip,0010,1,5,training,training/flip/0010_000000005.jpg,33721c28abc98e0156ab71f6ee70bb49ccf3db1f2c96e93107b85d82addb749a,S06,train,,unique,1,training
flip__0010,flip,0010,2,6,training,training/flip/0010_000000006.jpg,6315912c6c52669bb53b0f59f012a6ff1d23f45d756467472494005d8577d981,S06,train,,unique,1,training
flip__0010,flip,0010,3,7,training,training/flip/0010_000000007.jpg,2be03b9810a318e9beb54e203151a273046d4d9edcf0cc59c96e37eac9776d1b,S06,train,,unique,1,training
flip__0010,flip,0010,4,8,testing,testing/flip/0010_000000008.jpg,aee6b6095ef382453986f7b1ab0a9866409a7399c266e58de1a9746f3e31ee3c,S06,train,,unique,1,testing
flip__0010,flip,0010,5,9,testing,testing/flip/0010_000000009.jpg,eacc18bb8690f454ffe0b538019ad9695bcf31057690b844d3eb16c46d34bb34,S06,train,,unique,1,testing
flip__0010,flip,0010,6,10,training,training/flip/0010_000000010.jpg,d5a31ab4df3bbd090365f4849f1b1459c95029878b967179040a785695a8517f,S06,train,,unique,1,training
flip__0010,flip,0010,7,11,training,training/flip/0010_000000011.jpg,e9e74c7cb326950d849fce54d445fec66e30c7b8a18772bedef20da5f9c375a8,S06,train,,unique,1,training
flip__0010,flip,0010,8,12,testing,testing/flip/0010_000000012.jpg,1a3ce80bab0adf75bf63e4a42b140cf7568eda207dbb53c3d9ce475f69217b14,S06,train,,unique,1,testing
flip__0010,flip,0010,9,13,testing,testing/flip/0010_000000013.jpg,bbb5599eb59847d588ef13a5e2397a477e8d27aae2eb1a78c93b64e39e00b9f5,S06,train,,unique,1,testing
flip__0010,flip,0010,10,14,training,training/flip/0010_000000014.jpg,484f4c71e3e74c0e6574f2dc2a6ce0a43d3c625671835188b66c37649d690520,S06,train,,unique,1,training
flip__0010,flip,0010,11,15,training,training/flip/0010_000000015.jpg,6998ce2f5fce3ca5ed2e20da188bd078cce5c325586adada78df8c2a024bd4b9,S06,train,,unique,1,training
flip__0010,flip,0010,12,16,training,training/flip/0010_000000016.jpg,aa86ede199039e5b1577c161f82a822f6ceb44472f7f6b8067c49d0d0362e8e7,S06,train,,unique,1,training
flip__0010,flip,0010,13,17,training,training/flip/0010_000000017.jpg,d53513fcacca341a732bed4c26b1aeff8894f71df44acecbefb5f21737cab5c5,S06,train,,unique,1,training
flip__0010,flip,0010,14,18,training,training/flip/0010_000000018.jpg,54892a0f20db474a61652eee763b87c2bbee5ef056d20ad04172201785553d8b,S06,train,,unique,1,training
flip__0010,flip,0010,15,19,training,training/flip/0010_000000019.jpg,92366f1f1b8abefa3441783e03a7827f9a0b288dfc0ed57a4a16bda27ab6095d,S06,train,,unique,1,training
flip__0010,flip,0010,16,20,training,training/flip/0010_000000020.jpg,4540b962ec41b63acff5fc100131136f17ee3c821d7e57bf5bfc1f5ee7a6aed3,S06,train,,unique,1,training
flip__0010,flip,0010,17,21,testing,testing/flip/0010_000000021.jpg,e2d3443f618847168a147e46b031ddf6fc497b09bb4a9fb576a405212dbbf882,S06,train,,unique,1,testing
flip__0010,flip,0010,18,22,training,training/flip/0010_000000022.jpg,15ef7f1f33a6389a29298acb894de5084f87bff2a8c773e7c2bbcd0030336d3d,S06,train,,unique,1,training
flip__0010,flip,0010,19,23,training,training/flip/0010_000000023.jpg,685e45ff333b7a1ca5919879d1119f6cdadf43ad1ef711c4eaba26d20670fc2a,S06,train,,unique,1,training
flip__0010,flip,0010,20,24,training,training/flip/0010_000000024.jpg,139b01046472dc01d4a1c140151dae887bfcbe3a03f908f2fcf6fc2470f048e0,S06,train,,unique,1,training
flip__0010,flip,0010,21,25,training,training/flip/0010_000000025.jpg,b7a41c3ca29a607bc6933ad702642f9026d6be0f9c99415e51e7adca09ac58bc,S06,train,,unique,1,training
flip__0010,flip,0010,22,26,training,training/flip/0010_000000026.jpg,b6c5f594c5c3bdcc0fbbcc8f8de5145d43b43197c97f5daea3b8c8b5957259d6,S06,train,,unique,1,training
flip__0010,flip,0010,23,27,training,training/flip/0010_000000027.jpg,3a9905fc1089733441704b057c65ff1daef5bb17f32f22f062d7d2df89e0309d,S06,train,,unique,1,training
flip__0010,flip,0010,24,28,training,training/flip/0010_000000028.jpg,3fdd2a7d1bc23a2b2d8ef85c978569f2a4cf931b11ac9501643ea00e90d5967f,S06,train,,unique,1,training
flip__0010,flip,0010,25,29,training,training/flip/0010_000000029.jpg,508a6d77c0fc97d29b611a5d7d6d615bb55a7496f7adfec54982941463cdb8f6,S06,train,,unique,1,training
flip__0010,flip,0010,26,30,training,training/flip/0010_000000030.jpg,4aba9624a668ed9bdbfa91efebd23769f546ca40335b0fb6868c74ffddc02454,S06,train,,unique,1,training
flip__0011,flip,0011,0,5,training,training/flip/0011_000000005.jpg,48dc105c3b3f0c1b9efd909eb31d470c7d0a86e81a6c2af378bdbff50a0e6c1e,S07,train,,unique,1,training
flip__0011,flip,0011,1,6,testing,testing/flip/0011_000000006.jpg,aded4dc64ede8012115fb4c03ac29318ca4abb89b312600d5d9b6ef5b726b879,S07,train,,unique,1,testing
flip__0011,flip,0011,2,7,training,training/flip/0011_000000007.jpg,51560ea77685d5dbfd8cafb9a1ef777e5e884f263cc66ba3fac475746649089b,S07,train,,unique,1,training
flip__0011,flip,0011,3,8,training,training/flip/0011_000000008.jpg,68017be7aced0afc087bcc0ada20109e3746e39e462a512c55891879f3bec610,S07,train,,unique,1,training
flip__0011,flip,0011,4,9,training,training/flip/0011_000000009.jpg,9a37e29080e54b88b772bdb3801d4985141447dba3223bba5b96e9bbfceb4e47,S07,train,,unique,1,training
flip__0011,flip,0011,5,10,training,training/flip/0011_000000010.jpg,5ce95adb2b7f16b8716462b63c7b57702d28bc53f472823a2f5477eace3ab3c5,S07,train,,unique,1,training
flip__0011,flip,0011,6,11,training,training/flip/0011_000000011.jpg,57cea26f31cb1081259c93d14d984e6c7eab85a55e963a8e6ab808162748ea16,S07,train,,unique,1,training
flip__0011,flip,0011,7,12,training,training/flip/0011_000000012.jpg,a7ebc523785f7ef3af5a88b43d59e1eacfca67a9fde4bf4ed00bb4beafb8c745,S07,train,,unique,1,training
flip__0011,flip,0011,8,13,training,training/flip/0011_000000013.jpg,507c228487d72b97bedbe7bb803e7c1eabe9df35fb7284150da3db525aaf817e,S07,train,,unique,1,training
flip__0011,flip,0011,9,14,testing,testing/flip/0011_000000014.jpg,128315c7181d05cfe54dd20af1119abe351d8b685c61fdf402a5b807433f6c4e,S07,train,,unique,1,testing
flip__0011,flip,0011,10,15,training,training/flip/0011_000000015.jpg,8551022845aa3adddc2b567bd830a9f22557bb14fd83dab10619928bd6ba4142,S07,train,,unique,1,training
flip__0011,flip,0011,11,16,training,training/flip/0011_000000016.jpg,422c6b201862db3a51171e1410f6fcd04efda7a7c9d64161d48cccd1da278c5d,S07,train,,unique,1,training
flip__0011,flip,0011,12,17,training,training/flip/0011_000000017.jpg,3a7b77c9c4f4376bee2408b6408b7de8019fa745d669ac39a660077c18586d84,S07,train,,unique,1,training
flip__0011,flip,0011,13,18,training,training/flip/0011_000000018.jpg,ebb73217a33667814cdf7ec5c7b761b230889b5efe4466ba98b73fb5e42fced0,S07,train,,unique,1,training
flip__0011,flip,0011,14,19,training,training/flip/0011_000000019.jpg,6fa06842a707159d922873782c6c363367ff96002ca21f796393b8ca7407e98a,S07,train,,unique,1,training
flip__0011,flip,0011,15,20,training,training/flip/0011_000000020.jpg,2aa38ba8d67041d2df23996d667615d782f18ccd26649ba88a1c2d664697ffaa,S07,train,,unique,1,training
flip__0011,flip,0011,16,21,training,training/flip/0011_000000021.jpg,038144fb54ee2e206945ff67e7706e5750e66df93d58336178ad6cf6f93d227c,S07,train,,unique,1,training
flip__0011,flip,0011,17,22,training,training/flip/0011_000000022.jpg,22a6d43bde399173c8e3e8b39659abaefc219fbe900048277ef8ad48b023ce11,S07,train,,unique,1,training
flip__0011,flip,0011,18,23,testing,testing/flip/0011_000000023.jpg,de073bd79ba05e4a1744b2f5c848ce3101e98dfc5719754b96fef0a203d29222,S07,train,,unique,1,testing
flip__0011,flip,0011,19,24,training,training/flip/0011_000000024.jpg,d8c1a21f8d9271028944bd275d68aecfdd13a84ca35f26215cc47cefd2fef9db,S07,train,,unique,1,training
flip__0011,flip,0011,20,25,training,training/flip/0011_000000025.jpg,ea8811d920882caa4b02dc04265de9f0092092e53e0579b8c1b64a455095cd20,S07,train,,unique,1,training
flip__0011,flip,0011,21,26,testing,testing/flip/0011_000000026.jpg,5b6051f7c4745a3918ae4d6f53179653a619932c20f7a22cd8e3e332960b00bc,S07,train,,unique,1,testing
flip__0011,flip,0011,22,27,testing,testing/flip/0011_000000027.jpg,c3802984d47844ba6febdaa3ee89a34dc315cf1eebffd5d0d3145a3a8e7972d7,S07,train,,unique,1,testing
flip__0011,flip,0011,23,28,training,training/flip/0011_000000028.jpg,be552118331f6ac514aec1554710827b2d9f814bbd7f8b39cf65fa230adb36c2,S07,train,,unique,1,training
flip__0011,flip,0011,24,29,training,training/flip/0011_000000029.jpg,09271b2100ccf8b7e4ab92e945f2c4d0cf51e0c9d77c6d05464dff7d23466828,S07,train,,unique,1,training
flip__0011,flip,0011,25,30,training,training/flip/0011_000000030.jpg,211c5dbb4d628379f929609e654b5ca854258ce0bc8250a5e294aa65dab944ba,S07,train,,unique,1,training
flip__0012,flip,0012,0,7,testing,testing/flip/0012_000000007.jpg,c5cd36ad62cfa2fa4fe6fe2270ba493da3f2b6ccaa38948cdf6a2ad5b3d82507,E10,train,,unique,1,testing
flip__0012,flip,0012,1,8,testing,testing/flip/0012_000000008.jpg,11448cbec6ec95f7be8057b70ca71bf950b9fb9dad49fcec6731fe29642940db,E10,train,,unique,1,testing
flip__0012,flip,0012,2,9,training,training/flip/0012_000000009.jpg,5f0e055d191ad83f78565fdf4176b58d92676de49991b40abc63dd4934f8fb66,E10,train,,unique,1,training
flip__0012,flip,0012,3,10,training,training/flip/0012_000000010.jpg,6fe3f56ff4d1e55340edc8fef415a1931dd21c8e11edda851d663dbb5d48e64e,E10,train,,unique,1,training
flip__0012,flip,0012,4,11,training,training/flip/0012_000000011.jpg,2455a80d6182afb03f96071b50a6146c39bf44ee7ef01275549f70641e9ed1cd,E10,train,,unique,1,training
flip__0012,flip,0012,5,12,training,training/flip/0012_000000012.jpg,bc51abc4027f34b1aed97fafb2b3833b114ab1f345e67888d11b68091e2078cf,E10,train,,unique,1,training
flip__0012,flip,0012,6,13,training,training/flip/0012_000000013.jpg,b9d364b52f09e3f3c49fdeb8c11967ec645e28cef00a72084d6fd7bf86288e47,E10,train,,unique,1,training
flip__0012,flip,0012,7,14,training,training/flip/0012_000000014.jpg,4bd7ca277d908ccc0d317fa6d1daa3327ae49b02d70fbfe50a8238ca4c2b9cc4,E10,train,,unique,1,training
flip__0012,flip,0012,8,15,training,training/flip/0012_000000015.jpg,7a00dcd1856d3fe983a23e12e922f6c4c38455ea9b2a7c3db7442cb0cc5e54a9,E10,train,,unique,1,training
flip__0012,flip,0012,9,16,testing,testing/flip/0012_000000016.jpg,d8b49b51fe6d4b490cd4e1bc5865859250a62ea78725e55b9a5080c3ff69069d,E10,train,,unique,1,testing
flip__0012,flip,0012,10,17,training,training/flip/0012_000000017.jpg,7898073bd42b3bac457255b2896d7e0f4f48b64353c8878c831cfedc017c720a,E10,train,,unique,1,training
flip__0012,flip,0012,11,18,training,training/flip/0012_000000018.jpg,d473431b605c8be44ecc8816ce2c74182decc73001afdeb1244239f76cf5fcc4,E10,train,,unique,1,training
flip__0012,flip,0012,12,19,training,training/flip/0012_000000019.jpg,6480acfec488e8d8f4ee8bf70d339c7b506acc7cdd91b7e4141c74c539892c21,E10,train,,unique,1,training
flip__0012,flip,0012,13,20,training,training/flip/0012_000000020.jpg,f61088264a912d6025dc7b598c58b8468f96deeb65dedec2f2a2184ac92dc185,E10,train,,unique,1,training
flip__0012,flip,0012,14,21,training,training/flip/0012_000000021.jpg,e990f0925834127de93fbc1841fd5cb51ac7bc151d4cdca4af403f8a68b0e311,E10,train,,unique,1,training
flip__0012,flip,0012,15,22,testing,testing/flip/0012_000000022.jpg,61abbb6b49ce88ec2745e9ea153013141ebc296f1daee5d5167df30170faf1da,E10,train,,unique,1,testing
flip__0012,flip,0012,16,23,training,training/flip/0012_000000023.jpg,56a993598af9902185620707e251ecda12ba05da4bc4b3ffc775c5cec9411ed0,E10,train,,unique,1,training
flip__0012,flip,0012,17,24,training,training/flip/0012_000000024.jpg,3ef745a0ea8582d6474f0383637456889c48d012d0d20555b3e5930fd814c465,E10,train,,unique,1,training
flip__0012,flip,0012,18,25,testing,testing/flip/0012_000000025.jpg,d1a9837bf47f33441209fd120080617bffb2a339979775852fb2d6ca86157a6b,E10,train,,unique,1,testing
flip__0012,flip,0012,19,26,training,training/flip/0012_000000026.jpg,5a41d7b747791428de2293475b933bb2886fb6ddb324e32ab31beb7fa320b913,E10,train,,unique,1,training
flip__0012,flip,0012,20,27,training,training/flip/0012_000000027.jpg,adb53a4c9fa5036b9a572dc3c8dbdac5a2298fa08effa5409e8143d47be1a4a5,E10,train,,unique,1,training
flip__0012,flip,0012,21,28,training,training/flip/0012_000000028.jpg,d652592dc2b7a958750b737d34b52969d937fe6a3880c4c8fa4f353236b85cbb,E10,train,,unique,1,training
flip__0012,flip,0012,22,29,testing,testing/flip/0012_000000029.jpg,585a5ed5ef18d6164a88b03ed0e48f9ee6088e312c6303c0dbcd169ace91ff08,E10,train,,unique,1,testing
flip__0012,flip,0012,23,30,testing,testing/flip/0012_000000030.jpg,c5fdf15e3a80baa842a4865c96cf15b495247a3aa72fabf785ed8a7dfdc2081f,E10,train,,unique,1,testing
flip__0013,flip,0013,0,4,training,training/flip/0013_000000004.jpg,89c5d4025e9237cd1eb988e96ca46729c818781627856819e63060f6d0139b66,E10,train,,unique,1,training
flip__0013,flip,0013,1,5,training,training/flip/0013_000000005.jpg,4e1b37021d2fc2d6ad7fbe048e5f48da49c0f8fe10b3dcbd72b590660d23f0dd,E10,train,,unique,1,training
flip__0013,flip,0013,2,6,training,training/flip/0013_000000006.jpg,66c0c20bce3150dbfd253801cac9eff9e7326d1710df0c6d776bf8de2630bc38,E10,train,,unique,1,training
flip__0013,flip,0013,3,7,training,training/flip/0013_000000007.jpg,80336197c6e43a1d0b1550c0e32c416460dbf122c096d05b0625868910694934,E10,train,,unique,1,training
flip__0013,flip,0013,4,8,testing,testing/flip/0013_000000008.jpg,18d832ad7d0d56d35ca5d0ed98fb63ffa337b2bb6f338ca5e32169b687aa39e3,E10,train,,unique,1,testing
flip__0013,flip,0013,5,9,training,training/flip/0013_000000009.jpg,2fee8ed0bc8423e68f011de6b952cd650c08c079691d5a0b24e7d207e3d635e3,E10,train,,unique,1,training
flip__0013,flip,0013,6,10,training,training/flip/0013_000000010.jpg,6370edbfcb114318709ed6de235ce4ba552471ee0b35ec052dfc7de48e67c4ff,E10,train,,unique,1,training
flip__0013,flip,0013,7,11,testing,testing/flip/0013_000000011.jpg,8923252a4e8d3d5e05d9e5c53dc2dea194ede3d8daa3528b8993228af5e18234,E10,train,,unique,1,testing
flip__0013,flip,0013,8,12,training,training/flip/0013_000000012.jpg,61ee1cf6fb19f40f65f95ad4a0e5ad804840cc04cf96adaef9ed7eae0d288d1e,E10,train,,unique,1,training
flip__0013,flip,0013,9,13,testing,testing/flip/0013_000000013.jpg,1e8fb485a78d6790b3dad73827a785b1644d9c9c0a1a2ec40ec4c3663f758150,E10,train,,unique,1,testing
